Código IBGE,primeira_estacao_3g,n_estacoes_3g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_3g,mes_primeira_3g,trimestre_primeira_3g
3152006,1999-08-01,33,Pompéu - MG,MG,VIVO,850,1999,8,3
3152105,1999-08-01,40,Ponte Nova - MG,MG,CLARO,2100,1999,8,3
2600104,1999-08-01,15,Afogados da Ingazeira - PE,PE,TIM,850,1999,8,3
2601102,1999-08-01,46,Araripina - PE,PE,VIVO,2100,1999,8,3
3169901,1999-08-01,93,Ubá - MG,MG,VIVO,850,1999,8,3
2609600,1999-08-01,386,Olinda - PE,PE,CLARO,850,1999,8,3
2610707,1999-08-01,279,Paulista - PE,PE,TIM,850,1999,8,3
2611101,1999-08-01,270,Petrolina - PE,PE,VIVO,2100,1999,8,3
3169307,1999-08-01,54,Três Corações - MG,MG,TIM,850,1999,8,3
3168804,1999-08-01,24,Tiradentes - MG,MG,VIVO,850,1999,8,3
3168606,1999-08-01,109,Teófilo Otoni - MG,MG,VIVO,850,1999,8,3
3164704,1999-08-01,34,São Sebastião do Paraíso - MG,MG,VIVO,850,1999,8,3
3163706,1999-08-01,28,São Lourenço - MG,MG,VIVO,850,1999,8,3
3162500,1999-08-01,65,São João del Rei - MG,MG,VIVO,850,1999,8,3
2903904,1999-08-01,19,Bom Jesus da Lapa - BA,BA,TIM,850,1999,8,3
3548708,1999-08-01,637,São Bernardo do Campo - SP,SP,CLARO,850,1999,8,3
3162104,1999-08-01,39,São Gotardo - MG,MG,VIVO,850,1999,8,3
3171303,1999-08-01,60,Viçosa - MG,MG,CLARO,2100,1999,8,3
3172004,1999-08-01,23,Visconde do Rio Branco - MG,MG,CLARO,2100,1999,8,3
2907509,1999-08-01,42,Catu - BA,BA,VIVO,2100,1999,8,3
3160405,1999-08-01,23,Santo Antônio do Monte - MG,MG,VIVO,850,1999,8,3
3157005,1999-08-01,37,Salinas - MG,MG,CLARO,2100,1999,8,3
2914604,1999-08-01,45,Irecê - BA,BA,VIVO,2100,1999,8,3
3200904,1999-08-01,53,Barra de São Francisco - ES,ES,TIM,2100,1999,8,3
3155801,1999-08-01,11,Rio Pomba - MG,MG,VIVO,2100,1999,8,3
3550605,1999-08-01,189,São Roque - SP,SP,CLARO,850,1999,8,3
2917003,1999-08-01,10,Itiúba - BA,BA,TIM,2100,1999,8,3
3152808,1999-08-01,21,Prata - MG,MG,CLARO,2100,1999,8,3
3152204,1999-08-01,29,Porteirinha - MG,MG,VIVO,850,1999,8,3
3161304,1999-08-01,5,São Francisco de Sales - MG,MG,ALGAR,850,1999,8,3
3143906,1999-08-01,90,Muriaé - MG,MG,CLARO,2100,1999,8,3
3143203,1999-08-01,16,Monte Santo de Minas - MG,MG,CLARO,2100,1999,8,3
3143104,1999-08-01,49,Monte Carmelo - MG,MG,ALGAR,2100,1999,8,3
3304110,1999-08-01,48,Porto Real - RJ,RJ,VIVO,2100,1999,8,3
3304003,1999-08-01,58,Piraí - RJ,RJ,CLARO,850,1999,8,3
3112604,1999-08-01,17,Capinópolis - MG,MG,VIVO,2100,1999,8,3
3112802,1999-08-01,15,Capitólio - MG,MG,VIVO,850,1999,8,3
3113404,1999-08-01,72,Caratinga - MG,MG,VIVO,850,1999,8,3
3114303,1999-08-01,31,Carmo do Paranaíba - MG,MG,CLARO,2100,1999,8,3
3115300,1999-08-01,56,Cataguases - MG,MG,VIVO,850,1999,8,3
3116605,1999-08-01,25,Cláudio - MG,MG,VIVO,850,1999,8,3
3117876,1999-08-01,31,Confins - MG,MG,VIVO,850,1999,8,3
3118007,1999-08-01,67,Congonhas - MG,MG,CLARO,2100,1999,8,3
3119104,1999-08-01,24,Corinto - MG,MG,TIM,2100,1999,8,3
3119302,1999-08-01,44,Coromandel - MG,MG,TIM,850,1999,8,3
3111200,1999-08-01,29,Campo Belo - MG,MG,CLARO,2100,1999,8,3
3120904,1999-08-01,69,Curvelo - MG,MG,VIVO,850,1999,8,3
3121605,1999-08-01,71,Diamantina - MG,MG,CLARO,2100,1999,8,3
3126109,1999-08-01,82,Formiga - MG,MG,VIVO,2100,1999,8,3
3128709,1999-08-01,29,Guaxupé - MG,MG,TIM,2100,1999,8,3
3129806,1999-08-01,98,Ibirité - MG,MG,VIVO,2100,1999,8,3
3130309,1999-08-01,18,Iguatama - MG,MG,VIVO,2100,1999,8,3
3131703,1999-08-01,109,Itabira - MG,MG,CLARO,2100,1999,8,3
3132107,1999-08-01,9,Itacarambi - MG,MG,TIM,850,1999,8,3
3132404,1999-08-01,52,Itajubá - MG,MG,VIVO,850,1999,8,3
3133808,1999-08-01,101,Itaúna - MG,MG,CLARO,2100,1999,8,3
3134400,1999-08-01,46,Iturama - MG,MG,ALGAR,850,1999,8,3
3136207,1999-08-01,76,João Monlevade - MG,MG,VIVO,2100,1999,8,3
3136306,1999-08-01,59,João Pinheiro - MG,MG,VIVO,850,1999,8,3
3302502,1999-08-01,246,Magé - RJ,RJ,CLARO,850,1999,8,3
3137205,1999-08-01,37,Lagoa da Prata - MG,MG,VIVO,850,1999,8,3
3110004,1999-08-01,44,Caeté - MG,MG,VIVO,850,1999,8,3
3107406,1999-08-01,65,Bom Despacho - MG,MG,VIVO,850,1999,8,3
3142809,1999-08-01,29,Monte Alegre de Minas - MG,MG,TIM,850,1999,8,3
3101508,1999-08-01,34,Além Paraíba - MG,MG,VIVO,850,1999,8,3
2205805,1999-08-01,14,Luzilândia - PI,PI,CLARO,850,1999,8,3
3102605,1999-08-01,43,Andradas - MG,MG,ALGAR,2100,1999,8,3
3513009,1999-08-01,326,Cotia - SP,SP,CLARO,850,1999,8,3
3510609,1999-08-01,183,Carapicuíba - SP,SP,CLARO,850,1999,8,3
2207009,1999-08-01,36,Oeiras - PI,PI,CLARO,2100,1999,8,3
2207108,1999-08-01,4,Olho D'Água do Piauí - PI,PI,VIVO,2100,1999,8,3
3103504,1999-08-01,111,Araguari - MG,MG,ALGAR,2100,1999,8,3
2207801,1999-08-01,23,Paulistana - PI,PI,VIVO,2100,1999,8,3
3140704,1999-08-01,39,Mateus Leme - MG,MG,VIVO,850,1999,8,3
3104007,1999-08-01,139,Araxá - MG,MG,VIVO,850,1999,8,3
3109006,1999-08-01,65,Brumadinho - MG,MG,CLARO,2100,1999,8,3
3505708,1999-08-01,443,Barueri - SP,SP,TIM,2100,1999,8,3
3140001,1999-08-01,79,Mariana - MG,MG,VIVO,850,1999,8,3
3139508,1999-08-01,15,Manhumirim - MG,MG,TIM,2100,1999,8,3
3503901,1999-08-01,127,Arujá - SP,SP,VIVO,2100,1999,8,3
3503307,1999-08-01,107,Araras - SP,SP,VIVO,850,1999,8,3
2210003,1999-08-01,24,São João do Piauí - PI,PI,CLARO,2100,1999,8,3
3139003,1999-08-01,36,Machado - MG,MG,CLARO,2100,1999,8,3
3105905,1999-08-01,9,Barroso - MG,MG,VIVO,2100,1999,8,3
3305802,1999-08-01,254,Teresópolis - RJ,RJ,TIM,2100,1999,8,3
2211308,1999-08-01,21,Valença do Piauí - PI,PI,CLARO,850,1999,8,3
3137601,1999-08-01,106,Lagoa Santa - MG,MG,TIM,850,1999,8,3
3107109,1999-08-01,15,Boa Esperança - MG,MG,VIVO,850,1999,8,3
3107307,1999-08-01,46,Bocaiúva - MG,MG,CLARO,2100,1999,8,3
3104205,1999-08-01,34,Arcos - MG,MG,CLARO,2100,1999,8,3
3151206,1999-08-01,44,Pirapora - MG,MG,CLARO,2100,1999,8,3
2202901,1999-08-01,6,Corrente - PI,PI,CLARO,2100,1999,8,3
4315503,1999-08-01,15,Restinga Sêca - RS,RS,CLARO,850,1999,8,3
4307906,1999-08-01,105,Farroupilha - RS,RS,VIVO,850,1999,8,3
4310603,1999-08-01,31,Itaqui - RS,RS,VIVO,850,1999,8,3
4311809,1999-08-01,44,Marau - RS,RS,CLARO,850,1999,8,3
4312104,1999-08-01,6,Mata - RS,RS,VIVO,850,1999,8,3
4312906,1999-08-01,21,Nova Bassano - RS,RS,VIVO,850,1999,8,3
4313201,1999-08-01,53,Nova Petrópolis - RS,RS,CLARO,850,1999,8,3
4313953,1999-08-01,24,Pantano Grande - RS,RS,VIVO,850,1999,8,3
4314001,1999-08-01,11,Paraí - RS,RS,VIVO,850,1999,8,3
4314209,1999-08-01,9,Pedro Osório - RS,RS,CLARO,850,1999,8,3
4315305,1999-08-01,14,Quaraí - RS,RS,VIVO,850,1999,8,3
5004304,1999-08-01,6,Iguatemi - MS,MS,VIVO,850,1999,8,3
4316402,1999-08-01,37,Rosário do Sul - RS,RS,VIVO,850,1999,8,3
4316907,1999-08-01,305,Santa Maria - RS,RS,TIM,2100,1999,8,3
4317103,1999-08-01,138,Sant'Ana do Livramento - RS,RS,VIVO,850,1999,8,3
4317400,1999-08-01,57,Santiago - RS,RS,VIVO,2100,1999,8,3
4318002,1999-08-01,94,São Borja - RS,RS,CLARO,850,1999,8,3
4318101,1999-08-01,8,São Francisco de Assis - RS,RS,TIM,2100,1999,8,3
5006002,1999-08-01,52,Nova Alvorada do Sul - MS,MS,TIM,2100,1999,8,3
5004007,1999-08-01,7,Glória de Dourados - MS,MS,CLARO,850,1999,8,3
5003751,1999-08-01,5,Eldorado - MS,MS,VIVO,2100,1999,8,3
5003454,1999-08-01,19,Deodápolis - MS,MS,TIM,2100,1999,8,3
5002159,1999-08-01,16,Bodoquena - MS,MS,VIVO,850,1999,8,3
4322400,1999-08-01,109,Uruguaiana - RS,RS,CLARO,850,1999,8,3
4307864,1999-08-01,7,Fagundes Varela - RS,RS,VIVO,850,1999,8,3
4322202,1999-08-01,27,Tupanciretã - RS,RS,VIVO,2100,1999,8,3
4320404,1999-08-01,15,Serafina Corrêa - RS,RS,VIVO,850,1999,8,3
4319802,1999-08-01,14,São Vicente do Sul - RS,RS,VIVO,850,1999,8,3
4319406,1999-08-01,27,São Pedro do Sul - RS,RS,VIVO,2100,1999,8,3
4318903,1999-08-01,52,São Luiz Gonzaga - RS,RS,VIVO,850,1999,8,3
4318408,1999-08-01,27,São Jerônimo - RS,RS,VIVO,2100,1999,8,3
4318309,1999-08-01,87,São Gabriel - RS,RS,CLARO,850,1999,8,3
4320909,1999-08-01,24,Tapejara - RS,RS,VIVO,2100,1999,8,3
4307559,1999-08-01,20,Estação - RS,RS,CLARO,850,1999,8,3
5004601,1999-08-01,6,Itaquiraí - MS,MS,VIVO,850,1999,8,3
4306601,1999-08-01,36,Dom Pedrito - RS,RS,VIVO,850,1999,8,3
4301305,1999-08-01,37,Arroio Grande - RS,RS,VIVO,2100,1999,8,3
4305009,1999-08-01,5,Catuípe - RS,RS,TIM,850,1999,8,3
4301701,1999-08-01,10,Barão de Cotegipe - RS,RS,CLARO,2100,1999,8,3
4302808,1999-08-01,45,Caçapava do Sul - RS,RS,VIVO,850,1999,8,3
4302105,1999-08-01,227,Bento Gonçalves - RS,RS,VIVO,2100,1999,8,3
4307005,1999-08-01,91,Erechim - RS,RS,CLARO,850,1999,8,3
4303004,1999-08-01,107,Cachoeira do Sul - RS,RS,VIVO,850,1999,8,3
4304804,1999-08-01,53,Carlos Barbosa - RS,RS,VIVO,850,1999,8,3
4300208,1999-08-01,9,Ajuricaba - RS,RS,VIVO,2100,1999,8,3
4300406,1999-08-01,104,Alegrete - RS,RS,VIVO,2100,1999,8,3
4302303,1999-08-01,18,Bom Jesus - RS,RS,CLARO,850,1999,8,3
4306809,1999-08-01,23,Encantado - RS,RS,CLARO,850,1999,8,3
3523107,1999-09-01,207,Itaquaquecetuba - SP,SP,CLARO,850,1999,9,3
2900702,1999-09-01,139,Alagoinhas - BA,BA,CLARO,2100,1999,9,3
5217609,1999-09-01,109,Planaltina - GO,GO,CLARO,850,1999,9,3
4317202,1999-09-01,74,Santa Rosa - RS,RS,VIVO,850,1999,9,3
1100304,1999-09-01,63,Vilhena - RO,RO,CLARO,850,1999,9,3
1100049,1999-09-01,72,Cacoal - RO,RO,VIVO,850,1999,9,3
2804607,1999-09-01,17,Nossa Senhora das Dores - SE,SE,TIM,850,1999,9,3
2804003,1999-09-01,14,Maruim - SE,SE,VIVO,2100,1999,9,3
3549805,1999-09-01,437,São José do Rio Preto - SP,SP,VIVO,850,1999,9,3
2803005,1999-09-01,26,Itabaianinha - SE,SE,VIVO,2100,1999,9,3
1100122,1999-09-01,153,Ji-Paraná - RO,RO,CLARO,850,1999,9,3
2801504,1999-09-01,24,Carmópolis - SE,SE,VIVO,850,1999,9,3
2801306,1999-09-01,39,Capela - SE,SE,VIVO,850,1999,9,3
2800670,1999-09-01,17,Boquim - SE,SE,CLARO,2100,1999,9,3
2408003,1999-09-01,252,Mossoró - RN,RN,VIVO,2100,1999,9,3
2804904,1999-09-01,13,Pacatuba - SE,SE,VIVO,2100,1999,9,3
2803401,1999-09-01,8,Japoatã - SE,SE,CLARO,2100,1999,9,3
3300258,1999-09-01,64,Arraial do Cabo - RJ,RJ,VIVO,850,1999,9,3
3548906,1999-09-01,244,São Carlos - SP,SP,CLARO,850,1999,9,3
3101607,1999-09-01,69,Alfenas - MG,MG,VIVO,850,1999,9,3
1100023,1999-09-01,66,Ariquemes - RO,RO,VIVO,2100,1999,9,3
3301876,1999-09-01,37,Iguaba Grande - RJ,RJ,CLARO,850,1999,9,3
3537107,1999-09-01,48,Pedreira - SP,SP,CLARO,2100,1999,9,3
2928703,1999-09-01,81,Santo Antônio de Jesus - BA,BA,TIM,850,1999,9,3
3105103,1999-09-01,21,Bambuí - MG,MG,VIVO,2100,1999,9,3
3541901,1999-09-01,32,Queluz - SP,SP,CLARO,850,1999,9,3
2922003,1999-09-01,50,Mucuri - BA,BA,VIVO,850,1999,9,3
3300209,1999-09-01,197,Araruama - RJ,RJ,VIVO,2100,1999,9,3
2921005,1999-09-01,106,Mata de São João - BA,BA,VIVO,2100,1999,9,3
3531209,1999-09-01,17,Monte Alegre do Sul - SP,SP,TIM,2100,1999,9,3
3544004,1999-09-01,46,Rio das Pedras - SP,SP,VIVO,2100,1999,9,3
2915601,1999-09-01,24,Itamaraju - BA,BA,VIVO,2100,1999,9,3
3527009,1999-09-01,27,Lindóia - SP,SP,CLARO,2100,1999,9,3
2910800,1999-09-01,519,Feira de Santana - BA,BA,CLARO,2100,1999,9,3
3548005,1999-09-01,37,Santo Antônio de Posse - SP,SP,VIVO,2100,1999,9,3
3524709,1999-09-01,118,Jaguariúna - SP,SP,CLARO,850,1999,9,3
3524006,1999-09-01,95,Itupeva - SP,SP,VIVO,2100,1999,9,3
3543402,1999-09-01,700,Ribeirão Preto - SP,SP,CLARO,850,1999,9,3
3519402,1999-09-01,15,Ibirá - SP,SP,CLARO,2100,1999,9,3
2805703,1999-09-01,28,Propriá - SE,SE,VIVO,2100,1999,9,3
3516200,1999-09-01,475,Franca - SP,SP,VIVO,2100,1999,9,3
3511201,1999-09-01,22,Catiguá - SP,SP,CLARO,850,1999,9,3
4313706,1999-09-01,39,Palmeira das Missões - RS,RS,VIVO,850,1999,9,3
3515004,1999-09-01,175,Embu das Artes - SP,SP,CLARO,850,1999,9,3
3156700,1999-09-01,109,Sabará - MG,MG,CLARO,2100,1999,9,3
4309100,1999-09-01,156,Gramado - RS,RS,VIVO,2100,1999,9,3
3506003,1999-09-01,363,Bauru - SP,SP,VIVO,850,1999,9,3
4304705,1999-09-01,90,Carazinho - RS,RS,VIVO,2100,1999,9,3
3515707,1999-09-01,74,Ferraz de Vasconcelos - SP,SP,VIVO,850,1999,9,3
3513405,1999-09-01,68,Cruzeiro - SP,SP,CLARO,850,1999,9,3
2402006,1999-09-01,48,Caicó - RN,RN,CLARO,850,1999,9,3
3509700,1999-09-01,224,Campos do Jordão - SP,SP,VIVO,2100,1999,9,3
3517406,1999-09-01,45,Guaíra - SP,SP,TIM,2100,1999,9,3
3518404,1999-09-01,174,Guaratinguetá - SP,SP,CLARO,850,1999,9,3
3508603,1999-09-01,27,Cachoeira Paulista - SP,SP,TIM,2100,1999,9,3
4310207,1999-09-01,88,Ijuí - RS,RS,VIVO,2100,1999,9,3
3505906,1999-09-01,94,Batatais - SP,SP,ALGAR,2100,1999,9,3
4321436,1999-10-01,27,Terra de Areia - RS,RS,VIVO,850,1999,10,4
3113206,1999-10-01,27,Carandaí - MG,MG,CLARO,2100,1999,10,4
4321402,1999-10-01,12,Tenente Portela - RS,RS,TIM,2100,1999,10,4
4315008,1999-10-01,9,Porto Lucena - RS,RS,VIVO,850,1999,10,4
4310108,1999-10-01,55,Igrejinha - RS,RS,VIVO,850,1999,10,4
4309605,1999-10-01,33,Horizontina - RS,RS,VIVO,2100,1999,10,4
4320701,1999-10-01,17,Sobradinho - RS,RS,VIVO,850,1999,10,4
4320552,1999-10-01,8,Sertão Santana - RS,RS,CLARO,850,1999,10,4
1600303,1999-10-01,866,Macapá - AP,AP,VIVO,2100,1999,10,4
4320107,1999-10-01,17,Sarandi - RS,RS,VIVO,850,1999,10,4
4320008,1999-10-01,151,Sapucaia do Sul - RS,RS,VIVO,850,1999,10,4
4319901,1999-10-01,95,Sapiranga - RS,RS,TIM,2100,1999,10,4
4309951,1999-10-01,6,Ibirapuitã - RS,RS,VIVO,2100,1999,10,4
4309308,1999-10-01,132,Guaíba - RS,RS,VIVO,850,1999,10,4
4321808,1999-10-01,27,Três de Maio - RS,RS,VIVO,2100,1999,10,4
4321600,1999-10-01,133,Tramandaí - RS,RS,VIVO,2100,1999,10,4
4307609,1999-10-01,83,Estância Velha - RS,RS,CLARO,850,1999,10,4
4307708,1999-10-01,94,Esteio - RS,RS,TIM,2100,1999,10,4
4306908,1999-10-01,48,Encruzilhada do Sul - RS,RS,VIVO,2100,1999,10,4
4302709,1999-10-01,19,Butiá - RS,RS,VIVO,2100,1999,10,4
4215802,1999-10-01,46,São Bento do Sul - SC,SC,CLARO,2100,1999,10,4
2111201,1999-10-01,277,São José de Ribamar - MA,MA,TIM,2100,1999,10,4
2111300,1999-10-01,1398,São Luís - MA,MA,VIVO,2100,1999,10,4
4308805,1999-10-01,16,General Câmara - RS,RS,VIVO,2100,1999,10,4
4309001,1999-10-01,19,Giruá - RS,RS,VIVO,2100,1999,10,4
4323804,1999-10-01,112,Xangri-lá - RS,RS,CLARO,850,1999,10,4
4323002,1999-10-01,249,Viamão - RS,RS,VIVO,850,1999,10,4
4309050,1999-10-01,45,Glorinha - RS,RS,VIVO,2100,1999,10,4
1302603,1999-10-01,3938,Manaus - AM,AM,CLARO,2100,1999,10,4
4322301,1999-10-01,4,Tuparendi - RS,RS,VIVO,850,1999,10,4
3507100,1999-10-01,23,Bom Jesus dos Perdões - SP,SP,VIVO,850,1999,10,4
4321907,1999-10-01,24,Três Passos - RS,RS,VIVO,2100,1999,10,4
4321709,1999-10-01,61,Três Coroas - RS,RS,VIVO,850,1999,10,4
4321667,1999-10-01,21,Três Cachoeiras - RS,RS,VIVO,2100,1999,10,4
4309209,1999-10-01,247,Gravataí - RS,RS,VIVO,850,1999,10,4
4321501,1999-10-01,102,Torres - RS,RS,VIVO,2100,1999,10,4
4310330,1999-10-01,98,Imbé - RS,RS,VIVO,850,1999,10,4
4301057,1999-10-01,39,Arroio do Sal - RS,RS,CLARO,850,1999,10,4
4209300,1999-10-01,173,Lages - SC,SC,CLARO,2100,1999,10,4
4300604,1999-10-01,183,Alvorada - RS,RS,CLARO,850,1999,10,4
4316709,1999-10-01,9,Santa Bárbara do Sul - RS,RS,VIVO,2100,1999,10,4
4313508,1999-10-01,130,Osório - RS,RS,VIVO,2100,1999,10,4
4316451,1999-10-01,11,Salto do Jacuí - RS,RS,VIVO,2100,1999,10,4
4313656,1999-10-01,48,Palmares do Sul - RS,RS,VIVO,850,1999,10,4
4300455,1999-10-01,6,Alegria - RS,RS,VIVO,2100,1999,10,4
4313805,1999-10-01,4,Palmitinho - RS,RS,VIVO,850,1999,10,4
4315800,1999-10-01,27,Roca Sales - RS,RS,VIVO,850,1999,10,4
4304630,1999-10-01,110,Capão da Canoa - RS,RS,TIM,2100,1999,10,4
4313904,1999-10-01,62,Panambi - RS,RS,CLARO,850,1999,10,4
4314050,1999-10-01,56,Parobé - RS,RS,TIM,2100,1999,10,4
3139409,1999-10-01,61,Manhuaçu - MG,MG,CLARO,2100,1999,10,4
4314159,1999-10-01,15,Paverama - RS,RS,CLARO,2100,1999,10,4
4315602,1999-10-01,218,Rio Grande - RS,RS,VIVO,2100,1999,10,4
4314803,1999-10-01,58,Portão - RS,RS,CLARO,850,1999,10,4
4315404,1999-10-01,9,Redentora - RS,RS,VIVO,2100,1999,10,4
4300307,1999-10-01,1,Alecrim - RS,RS,VIVO,850,1999,10,4
4315107,1999-10-01,5,Porto Xavier - RS,RS,VIVO,850,1999,10,4
4315701,1999-10-01,62,Rio Pardo - RS,RS,CLARO,850,1999,10,4
1501402,1999-10-01,2057,Belém - PA,PA,TIM,2100,1999,10,4
3522505,1999-10-01,158,Itapevi - SP,SP,CLARO,850,1999,10,4
4313060,1999-10-01,32,Nova Hartz - RS,RS,VIVO,2100,1999,10,4
4304309,1999-10-01,16,Cândido Godói - RS,RS,TIM,2100,1999,10,4
4302402,1999-10-01,25,Bom Retiro do Sul - RS,RS,VIVO,850,1999,10,4
4319109,1999-10-01,15,São Martinho - RS,RS,VIVO,850,1999,10,4
4318507,1999-10-01,22,São José do Norte - RS,RS,VIVO,2100,1999,10,4
4310405,1999-10-01,8,Independência - RS,RS,VIVO,850,1999,10,4
4310504,1999-10-01,9,Iraí - RS,RS,VIVO,850,1999,10,4
4306734,1999-10-01,13,Doutor Maurício Cardoso - RS,RS,VIVO,850,1999,10,4
4301008,1999-10-01,15,Arroio do Meio - RS,RS,CLARO,850,1999,10,4
4304358,1999-10-01,15,Candiota - RS,RS,VIVO,850,1999,10,4
4310801,1999-10-01,43,Ivoti - RS,RS,VIVO,850,1999,10,4
1500800,1999-10-01,474,Ananindeua - PA,PA,CLARO,2100,1999,10,4
4317905,1999-10-01,6,Santo Cristo - RS,RS,VIVO,2100,1999,10,4
4311908,1999-10-01,8,Marcelino Ramos - RS,RS,TIM,2100,1999,10,4
4305439,1999-10-01,8,Chuí - RS,RS,VIVO,850,1999,10,4
1504208,1999-10-01,545,Marabá - PA,PA,CLARO,850,1999,10,4
4317608,1999-10-01,99,Santo Antônio da Patrulha - RS,RS,VIVO,2100,1999,10,4
4304606,1999-10-01,401,Canoas - RS,RS,CLARO,850,1999,10,4
4317301,1999-10-01,36,Santa Vitória do Palmar - RS,RS,VIVO,850,1999,10,4
4305355,1999-10-01,75,Charqueadas - RS,RS,VIVO,850,1999,10,4
4319505,1999-10-01,37,São Sebastião do Caí - RS,RS,CLARO,850,1999,10,4
2600054,1999-10-01,74,Abreu e Lima - PE,PE,VIVO,2100,1999,10,4
4302352,1999-10-01,25,Bom Princípio - RS,RS,VIVO,2100,1999,10,4
2615607,1999-10-01,9,Trindade - PE,PE,TIM,850,1999,10,4
2612505,1999-10-01,85,Santa Cruz do Capibaribe - PE,PE,VIVO,2100,1999,10,4
2612604,1999-10-01,20,Santa Maria da Boa Vista - PE,PE,CLARO,2100,1999,10,4
2706307,1999-10-01,48,Palmeira dos Índios - AL,AL,VIVO,2100,1999,10,4
2606408,1999-10-01,119,Gravatá - PE,PE,VIVO,2100,1999,10,4
2606200,1999-10-01,116,Goiana - PE,PE,VIVO,2100,1999,10,4
2705408,1999-10-01,6,Monteirópolis - AL,AL,TIM,2100,1999,10,4
2706448,1999-10-01,24,Paripueira - AL,AL,CLARO,2100,1999,10,4
2606002,1999-10-01,150,Garanhuns - PE,PE,TIM,2100,1999,10,4
2704807,1999-10-01,4,Maribondo - AL,AL,TIM,2100,1999,10,4
2613107,1999-10-01,39,São Caitano - PE,PE,CLARO,850,1999,10,4
3544103,1999-10-01,49,Rio Grande da Serra - SP,SP,VIVO,850,1999,10,4
2704708,1999-10-01,86,Marechal Deodoro - AL,AL,CLARO,850,1999,10,4
2704500,1999-10-01,43,Maragogi - AL,AL,CLARO,850,1999,10,4
2704401,1999-10-01,8,Major Isidoro - AL,AL,CLARO,850,1999,10,4
2705101,1999-10-01,23,Matriz de Camaragibe - AL,AL,VIVO,2100,1999,10,4
2706703,1999-10-01,41,Penedo - AL,AL,TIM,2100,1999,10,4
2612000,1999-10-01,4,Sairé - PE,PE,VIVO,2100,1999,10,4
2611903,1999-10-01,26,Rio Formoso - PE,PE,VIVO,2100,1999,10,4
2609006,1999-10-01,8,Macaparana - PE,PE,TIM,850,1999,10,4
2608800,1999-10-01,27,Lajedo - PE,PE,VIVO,2100,1999,10,4
2609501,1999-10-01,22,Nazaré da Mata - PE,PE,CLARO,850,1999,10,4
2615409,1999-10-01,8,Toritama - PE,PE,TIM,2100,1999,10,4
4202909,1999-10-01,251,Brusque - SC,SC,TIM,850,1999,10,4
2611804,1999-10-01,24,Ribeirão - PE,PE,CLARO,2100,1999,10,4
2607653,1999-10-01,26,Itambé - PE,PE,VIVO,2100,1999,10,4
4203204,1999-10-01,46,Camboriú - SC,SC,TIM,850,1999,10,4
2709400,1999-10-01,11,Viçosa - AL,AL,TIM,850,1999,10,4
2708600,1999-10-01,44,São Miguel dos Campos - AL,AL,CLARO,2100,1999,10,4
2708501,1999-10-01,23,São Luís do Quitunde - AL,AL,TIM,850,1999,10,4
2708006,1999-10-01,17,Santana do Ipanema - AL,AL,TIM,850,1999,10,4
2607208,1999-10-01,284,Ipojuca - PE,PE,CLARO,2100,1999,10,4
2606804,1999-10-01,83,Igarassu - PE,PE,CLARO,850,1999,10,4
2707305,1999-10-01,12,Porto Calvo - AL,AL,CLARO,850,1999,10,4
2605103,1999-10-01,21,Custódia - PE,PE,VIVO,2100,1999,10,4
2703601,1999-10-01,35,Japaratinga - AL,AL,CLARO,850,1999,10,4
2605459,1999-10-01,15,Fernando de Noronha - PE,PE,TIM,2100,1999,10,4
2604106,1999-10-01,386,Caruaru - PE,PE,CLARO,850,1999,10,4
2614204,1999-10-01,55,Sirinhaém - PE,PE,TIM,2100,1999,10,4
2602308,1999-10-01,18,Bonito - PE,PE,CLARO,850,1999,10,4
2700102,1999-10-01,9,Água Branca - AL,AL,TIM,850,1999,10,4
2602100,1999-10-01,30,Bom Conselho - PE,PE,VIVO,2100,1999,10,4
2702801,1999-10-01,12,Flexeiras - AL,AL,TIM,850,1999,10,4
2614501,1999-10-01,46,Surubim - PE,PE,CLARO,850,1999,10,4
2616407,1999-10-01,73,Vitória de Santo Antão - PE,PE,CLARO,850,1999,10,4
2602902,1999-10-01,309,Cabo de Santo Agostinho - PE,PE,VIVO,2100,1999,10,4
2615706,1999-10-01,7,Triunfo - PE,PE,CLARO,850,1999,10,4
2614600,1999-10-01,13,Tabira - PE,PE,TIM,2100,1999,10,4
2601706,1999-10-01,52,Belo Jardim - PE,PE,CLARO,850,1999,10,4
2601607,1999-10-01,10,Belém do São Francisco - PE,PE,CLARO,850,1999,10,4
2601409,1999-10-01,28,Barreiros - PE,PE,CLARO,2100,1999,10,4
2614857,1999-10-01,58,Tamandaré - PE,PE,VIVO,2100,1999,10,4
2615300,1999-10-01,35,Timbaúba - PE,PE,CLARO,850,1999,10,4
2600401,1999-10-01,20,Água Preta - PE,PE,VIVO,2100,1999,10,4
2602001,1999-10-01,19,Bodocó - PE,PE,VIVO,2100,1999,10,4
2603009,1999-10-01,36,Cabrobó - PE,PE,TIM,850,1999,10,4
2608909,1999-10-01,36,Limoeiro - PE,PE,CLARO,2100,1999,10,4
2604007,1999-10-01,76,Carpina - PE,PE,VIVO,2100,1999,10,4
2613602,1999-10-01,25,São José do Egito - PE,PE,TIM,850,1999,10,4
2614105,1999-10-01,34,Sertânia - PE,PE,TIM,850,1999,10,4
2613909,1999-10-01,58,Serra Talhada - PE,PE,CLARO,2100,1999,10,4
